시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,시도코드,시도명,시군구코드,시군구명,폐교명,폐교연도,학교급구분명,활용현황구분명,건물연면적,대지,담당자 부서명,담당자 전화번호,소재지도로명주소,소재지지번주소,데이터기준일자,제공기관코드,제공기관명
8750000,경상북도교육청,8791000,안동교육지원청,47,경상북도,170,안동시,임동중학교,2018,중학교,미활용,1872,31150,행정지원과,054-851-9133,경상북도 안동시 임동면 편항길 53,경상북도 안동시 임동면 중평리 948,2025-06-21,8791000,경상북도교육청 경상북도안동교육지원청
8750000,경상북도교육청,8791000,안동교육지원청,47,경상북도,170,안동시,원림초등학교,1995,초등학교,대부,0,10002,행정지원과,054-851-9133,경상북도 안동시 남선면 놉실로 194,경상북도 안동시 남선면 원림리 358-3,2025-06-21,8791000,경상북도교육청 경상북도안동교육지원청
8750000,경상북도교육청,8791000,안동교육지원청,47,경상북도,170,안동시,월곡초등학교동계분교장,1993,초등학교,대부,0,8510,행정지원과,054-851-9133,경상북도 안동시 예안면 부포로 31,경상북도 안동시 예안면 태곡리 688,2025-06-21,8791000,경상북도교육청 경상북도안동교육지원청
8750000,경상북도교육청,8791000,안동교육지원청,47,경상북도,170,안동시,도산중학교,2018,중학교,자체활용,0,25293,행정지원과,054-851-9133,경상북도 안동시 도산면 온천로 620-4,경상북도 안동시 도산면 온혜리 923,2025-06-21,8791000,경상북도교육청 경상북도안동교육지원청
8750000,경상북도교육청,8791000,안동교육지원청,47,경상북도,170,안동시,풍천중학교,2016,중학교,자체활용,0,18549,행정지원과,054-851-9133,경상북도 안동시 풍천면 지풍로 1434-11,경상북도 안동시 풍천면 도양리 산106-1,2025-06-21,8791000,경상북도교육청 경상북도안동교육지원청
8750000,경상북도교육청,8791000,안동교육지원청,47,경상북도,170,안동시,길주중학교녹전분교장,2018,중학교,대부,1551,13104,행정지원과,054-851-9133,경상북도 안동시 녹전면 온천로 27,경상북도 안동시 녹전면 신평리 756,2025-06-21,8791000,경상북도교육청 경상북도안동교육지원청
8750000,경상북도교육청,8791000,안동교육지원청,47,경상북도,170,안동시,안동중학교인계분교장,2018,중학교,미활용,1556,42055,행정지원과,054-851-9133,경상북도 안동시 예안면 농암로 2055,경상북도 안동시 예안면 인계리 산19-5,2025-06-21,8791000,경상북도교육청 경상북도안동교육지원청
8750000,경상북도교육청,8791000,안동교육지원청,47,경상북도,170,안동시,안동중학교와룡분교장,2018,중학교,미활용,0,42816,행정지원과,054-851-9133,경상북도 안동시 와룡면 장수골길 17,경상북도 안동시 와룡면 지내리 산25,2025-06-21,8791000,경상북도교육청 경상북도안동교육지원청
8750000,경상북도교육청,8791000,안동교육지원청,47,경상북도,170,안동시,풍천초등학교,2016,초등학교,대부,1415,11014,행정지원과,054-851-9133,경상북도 안동시 풍천면 봉호로 3626,경상북도 안동시 풍천면 구담리 544-2,2025-06-21,8791000,경상북도교육청 경상북도안동교육지원청
8140000,충청남도교육청,8201000,충청남도금산교육지원청,44,충청남도,710,금산군,복수초등학교용진분교장,2011,초등학교,미활용,1062,10368,행정과,041-750-8884,충청남도 금산군 복수면 용진길 2,충청남도 금산군 복수면 용진리 405-1,2025-09-10,8201000,충청남도교육청 충청남도금산교육지원청
8140000,충청남도교육청,8281000,충청남도태안교육지원청,44,충청남도,825,태안군,창기중학교,2024,중학교,미활용,2395.6,12714,행정과(경리팀),041-670-8135,충청남도 태안군 안면읍 황도로 3-16,충청남도 태안군 안면읍 창기리 1115-15,2025-09-03,8281000,충청남도교육청 충청남도태안교육지원청
8140000,충청남도교육청,8281000,충청남도태안교육지원청,44,충청남도,825,태안군,소원초등학교 의항분교장,2023,초등학교,미활용,736.15,5974,행정과(경리팀),041-670-8135,충청남도 태안군 소원면 송의로 691,충청남도 태안군 소원면 의항리 337,2025-09-03,8281000,충청남도교육청 충청남도태안교육지원청
8140000,충청남도교육청,8281000,충청남도태안교육지원청,44,충청남도,825,태안군,원북초등학교방갈분교장,2021,초등학교,미활용,0,7256,행정과(경리팀),041-670-8135,충청남도 태안군 원북면 옥파로 813,충청남도 태안군 원북면 방갈리 202,2025-09-03,8281000,충청남도교육청 충청남도태안교육지원청
8140000,충청남도교육청,8281000,충청남도태안교육지원청,44,충청남도,825,태안군,고남초등학교영항분교장,1999,초등학교,미활용,0,12797,행정과(경리팀),041-670-8135,충청남도 태안군 고남면 탄개길 17-8,충청남도 태안군 고남면 고남리 96-4,2025-09-03,8281000,충청남도교육청 충청남도태안교육지원청
8140000,충청남도교육청,8251000,충청남도청양교육지원청,44,충청남도,790,청양군,화성중학교,2025,중학교,자체활용,0,24470,행정과,041-943-4472,충청남도 청양군 화성면 무한로 226-15(화성면),충청남도 청양군 화성면 구재리 156-3,2025-09-08,8251000,충청남도교육청 충청남도청양교육지원청
8140000,충청남도교육청,8251000,충청남도청양교육지원청,44,충청남도,790,청양군,미당초등학교,2025,중학교,자체활용,0,11072,행정과,041-943-4472,"충청남도 청양군 장평면 낙지미당로 543-53(장평면, 미당초등학교)",충청남도 청양군 장평면 미당리 38,2025-09-08,8251000,충청남도교육청 충청남도청양교육지원청
8140000,충청남도교육청,8251000,충청남도청양교육지원청,44,충청남도,790,청양군,장평중학교,2020,중학교,자체활용,0,19427,행정과,041-943-4472,충청남도 청양군 장평면 섶적골길 14(중추리),충청남도 청양군 장평면 중추리 14,2025-09-08,8251000,충청남도교육청 충청남도청양교육지원청
8140000,충청남도교육청,8291000,충청남도당진교육지원청,44,충청남도,568,당진시,도성초,2014,초등학교,대부,1425,11510,행정과 경리팀,041-351-2581,충청남도 당진시 대호지면 대호로 470,충청남도 당진시 대호지면 사성리 35-1,2025-09-16,8291000,충청남도교육청 충청남도당진교육지원청
8140000,충청남도교육청,8291000,충청남도당진교육지원청,44,충청남도,568,당진시,용연초,2000,초등학교,자체활용,964,10940,행정과 경리팀,041-351-2581,충청남도 당진시 용연로 19-17,충청남도 당진시 용연동 855-1,2025-09-16,8291000,충청남도교육청 충청남도당진교육지원청
8140000,충청남도교육청,8291000,충청남도당진교육지원청,44,충청남도,568,당진시,면천초 죽동분교,1994,초등학교,자체활용,992,10702,행정과 경리팀,041-351-2581,충청남도 당진시 면천면 아미로 354-29,충청남도 당진시 면천면 죽동리 347-1,2025-09-16,8291000,충청남도교육청 충청남도당진교육지원청
8321000,전북특별자치도교육청,8462000,전북특별자치도부안교육지원청,52,전북특별자치도,800,부안군,위도초 식도분교,2024,초등학교,자체활용,361,4203,행정지원과,063-580-7474,,전북특별자치도 부안군 위도면 식도리 269,2025-07-25,8321000,전북특별자치도교육청
8321000,전북특별자치도교육청,8462000,전북특별자치도부안교육지원청,52,전북특별자치도,800,부안군,위도초 거륜분교,1992,초등학교,미활용,0,992,행정지원과,063-580-7474,,전북특별자치도 부안군 위도면 거륜리 산2-1,2025-07-25,8321000,전북특별자치도교육청
8321000,전북특별자치도교육청,8462000,전북특별자치도부안교육지원청,52,전북특별자치도,800,부안군,위도초 하왕분교,1992,초등학교,미활용,0,1121,행정지원과,063-580-7474,,전북특별자치도 부안군 위도면 하왕등리 산71,2025-07-25,8321000,전북특별자치도교육청
8321000,전북특별자치도교육청,8462000,전북특별자치도부안교육지원청,52,전북특별자치도,800,부안군,위도초 상왕분교,1992,초등학교,미활용,0,198,행정지원과,063-580-7474,,전북특별자치도 부안군 위도면 상왕등리 산143,2025-07-25,8321000,전북특별자치도교육청
8321000,전북특별자치도교육청,8462000,전북특별자치도부안교육지원청,52,전북특별자치도,800,부안군,주산중,2024,중학교,자체활용,2387,18941,행정지원과,063-580-7474,전북특별자치도 부안군 주산면 주산로 30,전북특별자치도 부안군 주산면 갈촌리 357-11,2025-07-25,8321000,전북특별자치도교육청
8321000,전북특별자치도교육청,8462000,전북특별자치도부안교육지원청,52,전북특별자치도,800,부안군,계화초,2024,초등학교,자체활용,2027,15570,행정지원과,063-580-7474,전북특별자치도 부안군 계화면 계화로 475,전북특별자치도 부안군 계화면 계화리 233,2025-07-25,8321000,전북특별자치도교육청
8321000,전북특별자치도교육청,8462000,전북특별자치도부안교육지원청,52,전북특별자치도,800,부안군,백련초,2024,초등학교,자체활용,1964,16557,행정지원과,063-580-7474,전북특별자치도 부안군 하서면 변산로 1203,전북특별자치도 부안군 하서면 백련리 555-3,2025-07-25,8321000,전북특별자치도교육청
8321000,전북특별자치도교육청,8462000,전북특별자치도부안교육지원청,52,전북특별자치도,800,부안군,하서초,2024,초등학교,자체활용,1432,16791,행정지원과,063-580-7474,전북특별자치도 부안군 하서면 서당로 99,전북특별자치도 부안군 하서면 청호리 598-1,2025-07-25,8321000,전북특별자치도교육청
8321000,전북특별자치도교육청,8462000,전북특별자치도부안교육지원청,52,전북특별자치도,800,부안군,보안초,2010,초등학교,자체활용,1257.34,11640,행정지원과,063-580-7474,전북특별자치도 부안군 보안면 선돌로 1060,전북특별자치도 부안군 보안면 하입석리 573-2,2025-07-25,8321000,전북특별자치도교육청
8321000,전북특별자치도교육청,8462000,전북특별자치도부안교육지원청,52,전북특별자치도,800,부안군,고성초,2006,초등학교,자체활용,2025.8,19579,행정지원과,063-580-7474,전북특별자치도 부안군 행안면 월암길 49,전북특별자치도 부안군 행안면 삼간리 405-1,2025-07-25,8321000,전북특별자치도교육청
8321000,전북특별자치도교육청,8462000,전북특별자치도부안교육지원청,52,전북특별자치도,800,부안군,주산초 덕림분교,1999,초등학교,자체활용,509.04,12334,행정지원과,063-580-7474,전북특별자치도 부안군 주산면 덕림로 234,전북특별자치도 부안군 주산면 덕림리 487-30,2025-07-25,8321000,전북특별자치도교육청
8321000,전북특별자치도교육청,8462000,전북특별자치도부안교육지원청,52,전북특별자치도,800,부안군,주산초 석계분교,1998,초등학교,자체활용,566.45,12438,행정지원과,063-580-7474,전북특별자치도 부안군 주산면 주산북로 214,전북특별자치도 부안군 주산면 백석리 579-7,2025-07-25,8321000,전북특별자치도교육청
8321000,전북특별자치도교육청,8462000,전북특별자치도부안교육지원청,52,전북특별자치도,800,부안군,난신초,1997,초등학교,자체활용,930.84,12005,행정지원과,063-580-7474,전북특별자치도 부안군 줄포면 장산로 264-12,전북특별자치도 부안군 줄포면 신리 300,2025-07-25,8321000,전북특별자치도교육청
8321000,전북특별자치도교육청,8452000,전북특별자치도고창교육지원청,52,전북특별자치도,790,고창군,선동초,2025,초등학교,자체활용,1773,18328,행정지원과,063-560-1653,전북특별자치도 고창군 공음면 청보리로 1010,전북특별자치도 고창군 공음면 선동리 615-1,2025-07-25,8321000,전북특별자치도교육청
8321000,전북특별자치도교육청,8452000,전북특별자치도고창교육지원청,52,전북특별자치도,790,고창군,대성고,2004,고등학교,자체활용,2505.62,19004,행정지원과,063-560-1653,전북특별자치도 고창군 대산면 고산성로 17,전북특별자치도 고창군 대산면 매산리 1157-1,2025-07-25,8321000,전북특별자치도교육청
8321000,전북특별자치도교육청,8442000,전북특별자치도순창교육지원청,52,전북특별자치도,770,순창군,구림중,2010,중학교,자체활용,2548.13,16477,행정지원과,063-650-6133,전북특별자치도 순창군 구림면 연산2길 26-47,전북특별자치도 순창군 구림면 운남리 52,2025-07-25,8321000,전북특별자치도교육청
8321000,전북특별자치도교육청,8432000,전북특별자치도임실교육지원청,52,전북특별자치도,750,임실군,신덕초,2025,초등학교,자체활용,1555,18956,행정지원과,063-640-3554,전북특별자치도 임실군 신덕면 수지로 56,전북특별자치도 임실군 신덕면 수천리 840,2025-07-25,8321000,전북특별자치도교육청
8321000,전북특별자치도교육청,8432000,전북특별자치도임실교육지원청,52,전북특별자치도,750,임실군,임실서초,1996,초등학교,자체활용,1098.43,12739,행정지원과,063-640-3554,전북특별자치도 임실군 임실읍 신안2길 42-5,전북특별자치도 임실군 임실읍 신안리 325,2025-07-25,8321000,전북특별자치도교육청
